price,rooms,baths,square_feet,address
"$995,000",1 bed,1 bed,"1,509","540 De Haro St #402, San Francisco, CA 94107"
"$1,380,000",3 beds,3 beds,"1,632","2704 35th Ave, San Francisco, CA 94116"
"$999,000",4 beds,4 beds,"2,404","1151 Hollister Ave, San Francisco, CA 94124"
"$1,998,000",4 beds,4 beds,"1,717","854 43rd Ave, San Francisco, CA 94121"
"$895,000",1 bed,1 bed,"1,450","110 Channel St #201, San Francisco, CA 94158"
"$675,000",1 bed,1 bed,"2,540","436 14th St, San Francisco, CA 94103"
"$1,095,000",2 beds,2 beds,"3,188","5530 California St, San Francisco, CA 94121"
"$2,695,000",3 beds,3 beds,909,"1578 Fulton St, San Francisco, CA 94117"
"$1,249,000",3 beds,3 beds,706,"80 Williar Ave, San Francisco, CA 94112"
"$599,000",1 bed,1 bed,—,"140 South Van Ness Ave #735, San Francisco, CA 94103"
"$995,000",2 beds,2 beds,"1,600","8 Buchanan St #613, San Francisco, CA 94102"
"$1,795,000",2 beds,2 beds,"1,877","3762 21st St, San Francisco, CA 94114"
"$1,099,000",3 beds,3 beds,"1,450","621 Madrid St, San Francisco, CA 94112"
"$1,098,000",3 beds,3 beds,"2,495","1780 Revere Ave, San Francisco, CA 94124"
"$989,000",3 beds,3 beds,"2,466","502 Taraval St, San Francisco, CA 94116"
"$979,000",3 beds,3 beds,"3,000","500 Taraval St, San Francisco, CA 94116"
"$1,499,000",3 beds,3 beds,759,"1858 Mcallister St, San Francisco, CA 94115"
"$899,000",4 beds,4 beds,"1,950","315 Orizaba Ave, San Francisco, CA 94132"
"$799,000",2 beds,2 beds,"1,873","66 Lobos St, San Francisco, CA 94112"
"$1,699,000",4 beds,4 beds,—,"430 Masonic Ave #201, San Francisco, CA 94118"
"$748,000",1 bed,1 bed,"4,166","1580 Pacific Ave Unit E1, San Francisco, CA 94109"
"$1,795,000",2 beds,2 beds,"1,673","1972 Scott St, San Francisco, CA 94115"
"$1,795,000",3 beds,3 beds,729,"481 32nd Ave, San Francisco, CA 94121"
"$949,000",1 bed,1 bed,"1,386","188 King St #505, San Francisco, CA 94107"
"$888,000",2 beds,2 beds,"2,558","201 Lauren Ct, San Francisco, CA 94134"
"$2,100,000",8 beds,8 beds,"1,200","1040 Fell St, San Francisco, CA 94117"
"$1,499,000",2 beds,2 beds,"1,207","200 Brannan St #407, San Francisco, CA 94107"
"$1,600,000",4 beds,4 beds,"3,653","169 Eastwood Dr, San Francisco, CA 94112"
"$1,895,000",2 beds,2 beds,"3,000","37 - 39 Russell St, San Francisco, CA 94109"
"$1,888,000",2 beds,2 beds,"1,525","2033 Leavenworth St Unit D, San Francisco, CA 94133"
"$445,000",0 beds,0 beds,"2,268","1339 16th Ave #6, San Francisco, CA 94122"
"$1,995,000",3 beds,3 beds,396,"28 Pond St, San Francisco, CA 94114"
"$1,950,000",4 beds,4 beds,"1,424","106 - 108 22nd Ave, San Francisco, CA 94121"
"$499,000",1 bed,1 bed,"1,197","1201 Sutter St #205, San Francisco, CA 94109"
"$1,649,000",4 beds,4 beds,"1,400","1664 Fell St, San Francisco, CA 94117"
"$998,888",2 beds,2 beds,534,"555 4th St #723, San Francisco, CA 94107"
"$1,275,000",2 beds,2 beds,"2,015","3620 Market St #2, San Francisco, CA 94131"
"$1,099,000",2 beds,2 beds,"3,250","637 Powell St #301, San Francisco, CA 94108"
"$1,295,000",3 beds,3 beds,"2,186","479 32nd Ave, San Francisco, CA 94121"
"$1,195,000",3 beds,3 beds,—,"2359 15th Ave, San Francisco, CA 94116"
"$1,095,000",2 beds,2 beds,"1,817","1674 40th Ave, San Francisco, CA 94122"
"$995,000",5 beds,5 beds,982,"212 Howth St, San Francisco, CA 94112"
"$1,499,000",2 beds,2 beds,"1,190","2525 Van Ness Ave #301, San Francisco, CA 94109"
