price,rooms,bathrooms,sqft,address,city
445000,2,2,6098,"216 Spring River Ave, Las Vegas, NV 89123","Las Vegas, NV"
1250000,4,4,1215,"6849 Leon Ave, Las Vegas, NV 89131","Las Vegas, NV"
245000,2,2,6970,"6228 Meadow Vista Ln, Las Vegas, NV 89103","Las Vegas, NV"
1275000,4,4,2230,"7425 N Torrey Pines Dr, Las Vegas, NV 89131","Las Vegas, NV"
230000,2,2,4792,"2705 Otter Creek Ct #202, Las Vegas, NV 89117","Las Vegas, NV"
499990,3,3,761,"320 W Van Buren Ave, Las Vegas, NV 89106","Las Vegas, NV"
345000,2,2,624,"10307 Sawmill Ave, Las Vegas, NV 89134","Las Vegas, NV"
495000,2,2,1104,"10956 Fort Valley Ave, Las Vegas, NV 89134","Las Vegas, NV"
250000,3,3,6534,"356 E Desert Inn Rd #318, Las Vegas, NV 89109","Las Vegas, NV"
279990,2,2,1090,"2320 Viva Cir, Las Vegas, NV 89108","Las Vegas, NV"
1599999,6,6,2176,"3927 Montone Ave, Las Vegas, NV 89141","Las Vegas, NV"
815000,5,5,4356,"7452 Orange Haze Way, Las Vegas, NV 89149","Las Vegas, NV"
229000,2,2,968,"4055 Nook Way Unit B, Las Vegas, NV 89103","Las Vegas, NV"
569000,2,2,3920,"3111 Bel Air Dr Unit 5F, Las Vegas, NV 89109","Las Vegas, NV"
535000,3,3,1652,"9778 River Trader St, Las Vegas, NV 89178","Las Vegas, NV"
477900,4,4,3485,"3809 Sunking St, Las Vegas, NV 89130","Las Vegas, NV"
461895,4,4,1877,"5104 Foggia Ave, Las Vegas, NV 89130","Las Vegas, NV"
400000,3,3,4792,"6440 Point Isabel Way, Las Vegas, NV 89122","Las Vegas, NV"
495000,4,4,1690,"5855 Rainbow Trout Ct, Las Vegas, NV 89113","Las Vegas, NV"
1175000,4,4,3049,"406 Malpaso St, Las Vegas, NV 89138","Las Vegas, NV"
527000,2,2,1807,"2704 Tidewater Ct, Las Vegas, NV 89117","Las Vegas, NV"
410000,3,3,5227,"813 Canosa Ave, Las Vegas, NV 89104","Las Vegas, NV"
389000,3,3,2827,"6705 Accent Ct, Las Vegas, NV 89108","Las Vegas, NV"
568314,4,4,5663,"6743 Marjoram St Lot 224, Las Vegas, NV 89166","Las Vegas, NV"
289990,2,2,1578,"6421 Za Zu Pitts Ave #101, Las Vegas, NV 89122","Las Vegas, NV"
750000,3,3,4356,"5602 Trilling Bird Dr, Las Vegas, NV 89135","Las Vegas, NV"
380000,3,3,1632,"1050 Bracken Ave, Las Vegas, NV 89104","Las Vegas, NV"
260000,2,2,7841,"8101 W Flamingo Rd #1119, Las Vegas, NV 89147","Las Vegas, NV"
620000,5,5,1503,"9802 White Lilac St, Las Vegas, NV 89178","Las Vegas, NV"
489900,4,4,3485,"5724 Solimar Ln, Las Vegas, NV 89130","Las Vegas, NV"
148888,1,1,2532,"625 S Royal Crest Cir #16, Las Vegas, NV 89169","Las Vegas, NV"
600000,5,5,3485,"5950 Juniper Falls Ave, Las Vegas, NV 89130","Las Vegas, NV"
389000,3,3,1218,"50 Belle Point Ave, Las Vegas, NV 89123","Las Vegas, NV"
409900,3,3,1307,"6226 Pink Cosmos Ave, Las Vegas, NV 89122","Las Vegas, NV"
335000,2,2,2324,"5272 Blanton Dr, Las Vegas, NV 89122","Las Vegas, NV"
399999,3,3,5227,"7933 Winken Ct, Las Vegas, NV 89139","Las Vegas, NV"
829000,5,5,1135,"11041 Onslow Ct, Las Vegas, NV 89135","Las Vegas, NV"
450000,3,3,6098,"5205 Dana Springs Way, Las Vegas, NV 89130","Las Vegas, NV"
599900,4,4,1042,"10179 Bishops Peak Ct, Las Vegas, NV 89141","Las Vegas, NV"
965000,4,4,3224,"2117 Golden Lotus Dr, Las Vegas, NV 89134","Las Vegas, NV"
209999,2,2,4356,"398 Linn Ln, Las Vegas, NV 89110","Las Vegas, NV"
350000,4,4,2037,"2105 Wengert Ave, Las Vegas, NV 89104","Las Vegas, NV"
339960,3,3,7405,"3501 Golden Chariot Ave, Las Vegas, NV 89106","Las Vegas, NV"
414900,4,4,624,"2617 Castlewood Dr, Las Vegas, NV 89102","Las Vegas, NV"
781236,3,3,2956,"5446 Purple Moon Ave, Las Vegas, NV 89141","Las Vegas, NV"
210000,3,3,4356,"6800 E Lake Mead Blvd #1072, Las Vegas, NV 89156","Las Vegas, NV"
949900,3,3,1376,"8590 Mohawk St, Las Vegas, NV 89139","Las Vegas, NV"
421900,3,3,1742,"2720 Predator Pl, Las Vegas, NV 89156","Las Vegas, NV"
392900,3,3,1540,"2786 Predator Pl, Las Vegas, NV 89156","Las Vegas, NV"
379500,3,3,2614,"7877 Sambar Ct, Las Vegas, NV 89149","Las Vegas, NV"
375900,3,3,1245,"2708 Predator Pl, Las Vegas, NV 89156","Las Vegas, NV"
373900,3,3,6098,"6791 Warthog Avenue Pl, Las Vegas, NV 89156","Las Vegas, NV"
549900,4,4,1345,"4966 Mountain Pepper Dr, Las Vegas, NV 89148","Las Vegas, NV"
573844,4,4,2178,"10918 Parsley Ave Lot 96, Las Vegas, NV 89166","Las Vegas, NV"
400000,3,3,3723,"10541 Thor Mountain Ln, Las Vegas, NV 89166","Las Vegas, NV"
850000,5,5,6098,"6141 Kings Brook Ct, Las Vegas, NV 89149","Las Vegas, NV"
2500000,5,5,5755,"2009 Eagle Trace Way, Las Vegas, NV 89117","Las Vegas, NV"
900000,2,2,12196.8,"9728 Foxtrap Ave, Las Vegas, NV 89145","Las Vegas, NV"
345000,3,3,2733,"2076 Heritage Oaks St, Las Vegas, NV 89119","Las Vegas, NV"
535000,3,3,8712,"10582 Casa Bianca St, Las Vegas, NV 89141","Las Vegas, NV"
815000,3,3,1750,"2877 Paradise Rd #702, Las Vegas, NV 89109","Las Vegas, NV"
499000,4,4,3920,"4369 Flagship Ct, Las Vegas, NV 89121","Las Vegas, NV"
410000,4,4,2728,"7001 Ballroom Ct, Las Vegas, NV 89130","Las Vegas, NV"
530000,4,4,5663,"11010 Ketchikan St, Las Vegas, NV 89179","Las Vegas, NV"
440000,4,4,2805,"901 Neil Armstrong St, Las Vegas, NV 89145","Las Vegas, NV"
418000,3,3,2639,"8925 Jaquita Ave, Las Vegas, NV 89149","Las Vegas, NV"
686026,4,4,5663,"6802 Sweet Bay St Lot 13, Las Vegas, NV 89166","Las Vegas, NV"
335000,3,3,1865,"1924 Joella St, Las Vegas, NV 89108","Las Vegas, NV"
460000,3,3,5227,"5826 Fox Run Ct, Las Vegas, NV 89120","Las Vegas, NV"
589000,3,3,2630,"8226 Creek Water Ln, Las Vegas, NV 89123","Las Vegas, NV"
359000,2,2,3485,"2869 Cape Hope Way Unit N/A, Las Vegas, NV 89121","Las Vegas, NV"
305000,2,2,2175,"32 E Serene Ave #415, Las Vegas, NV 89123","Las Vegas, NV"
279900,2,2,6534,"5000 Red Rock St #226, Las Vegas, NV 89118","Las Vegas, NV"
399900,4,4,1670,"5308 Vista Hermosa Ave, Las Vegas, NV 89108","Las Vegas, NV"
739500,5,5,1742,"6469 Ansonia Ct, Las Vegas, NV 89118","Las Vegas, NV"
1200000,3,3,2736,"9845 S Tenaya Way, Las Vegas, NV 89178","Las Vegas, NV"
485000,3,3,5227,"2994 Harbor Heights Dr, Las Vegas, NV 89117","Las Vegas, NV"
399900,4,4,1262,"3797 Cavalry St, Las Vegas, NV 89121","Las Vegas, NV"
324999,3,3,6970,"5419 Pomeroy Cir, Las Vegas, NV 89142","Las Vegas, NV"
390000,3,3,1862,"4532 Hearts Desire Ave, Las Vegas, NV 89115","Las Vegas, NV"
314990,1,1,10018.8,"353 E Bonneville Ave #343, Las Vegas, NV 89101","Las Vegas, NV"
420000,2,2,2156,"10517 Abisso Dr, Las Vegas, NV 89135","Las Vegas, NV"
192000,1,1,8712,"5850 Medallion Dr #103, Las Vegas, NV 89122","Las Vegas, NV"
424900,3,3,1666,"7709 Tomich Ave, Las Vegas, NV 89145","Las Vegas, NV"
574900,3,3,1152,"7527 Alamo Summit Dr, Las Vegas, NV 89129","Las Vegas, NV"
274000,2,2,1199,"10550 W Alexander Rd #2179, Las Vegas, NV 89129","Las Vegas, NV"
350000,3,3,1749,"7900 Mt Shasta Cir, Las Vegas, NV 89145","Las Vegas, NV"
489000,4,4,4792,"7313 Rietz Canyon St, Las Vegas, NV 89131","Las Vegas, NV"
529900,4,4,3519,"8245 Lauderdale Ct, Las Vegas, NV 89128","Las Vegas, NV"
785000,5,5,6098,"1904 Shifting Winds St, Las Vegas, NV 89117","Las Vegas, NV"
219900,2,2,3001,"6356 Pine Hill Ave, Las Vegas, NV 89156","Las Vegas, NV"
450000,3,3,22215.6,"5884 Lambert Bridge Ave, Las Vegas, NV 89139","Las Vegas, NV"
345000,3,3,1793,"9440 Thunder Sky St #102, Las Vegas, NV 89178","Las Vegas, NV"
215000,2,2,5227,"3051 Key Largo Dr #202, Las Vegas, NV 89120","Las Vegas, NV"
320000,3,3,2025,"3920 Sweet Pine St #102, Las Vegas, NV 89108","Las Vegas, NV"
515000,5,5,3920,"8413 Teton Crest Pl, Las Vegas, NV 89143","Las Vegas, NV"
495000,4,4,2328,"5271 Carol Cir, Las Vegas, NV 89119","Las Vegas, NV"
269000,2,2,6970,"4950 Larkspur St, Las Vegas, NV 89120","Las Vegas, NV"
215000,1,1,680,"555 E Silverado Ranch Blvd #1174, Las Vegas, NV 89183","Las Vegas, NV"
247900,2,2,1742,"3145 E Flamingo Rd #1124, Las Vegas, NV 89121","Las Vegas, NV"
539500,4,4,705,"5091 Quiet Falls Ct, Las Vegas, NV 89141","Las Vegas, NV"
450000,3,3,981,"1508 Bryn Mawr Ave, Las Vegas, NV 89102","Las Vegas, NV"
366000,3,3,2079,"2830 Serenidad Dr, Las Vegas, NV 89123","Las Vegas, NV"
215000,2,2,5227,"200 Shadybrook Ln Unit D, Las Vegas, NV 89107","Las Vegas, NV"
1199000,4,4,1488,"2301 Norway Maple St, Las Vegas, NV 89117","Las Vegas, NV"
329999,3,3,11325.6,"4465 Avery Park Ave, Las Vegas, NV 89110","Las Vegas, NV"
420000,3,3,1239,"7608 Peaceful Trellis Dr, Las Vegas, NV 89179","Las Vegas, NV"
345000,2,2,2178,"3657 Laguna Verde Way, Las Vegas, NV 89121","Las Vegas, NV"
283500,2,2,968,"3618 Three Bars Ct, Las Vegas, NV 89115","Las Vegas, NV"
750000,4,4,4752,"6101 Blowing Bellows St, Las Vegas, NV 89130","Las Vegas, NV"
387500,3,3,13939.2,"7513 Brisa Del Mar Ave, Las Vegas, NV 89179","Las Vegas, NV"
315000,2,2,1440,"2127 Pine Breeze Ln #2127, Las Vegas, NV 89119","Las Vegas, NV"
799900,3,3,2614,"9883 Scottish Glen Ct, Las Vegas, NV 89178","Las Vegas, NV"
719000,5,5,1685,"6020 Rabbit Track St, Las Vegas, NV 89130","Las Vegas, NV"
1350000,5,5,2614,"11055 Lannister St, Las Vegas, NV 89183","Las Vegas, NV"
340000,3,3,1859,"5403 Bradford Pear Dr, Las Vegas, NV 89122","Las Vegas, NV"
440000,3,3,2614,"8337 Nebula Cloud Ave, Las Vegas, NV 89131","Las Vegas, NV"
184000,2,2,960,"1822 N Decatur Blvd #202, Las Vegas, NV 89108","Las Vegas, NV"
619000,4,4,3920,"4489 Wilder Pl, Las Vegas, NV 89121","Las Vegas, NV"
539000,4,4,2965,"5268 Tulip Hill Ave, Las Vegas, NV 89141","Las Vegas, NV"
419900,3,3,11761.2,"7857 Lovely Pine Pl, Las Vegas, NV 89143","Las Vegas, NV"
229900,2,2,1283,"5140 Indian River Dr #319, Las Vegas, NV 89103","Las Vegas, NV"
445000,3,3,2178,"1038 Silver Creek Ave, Las Vegas, NV 89183","Las Vegas, NV"
208000,2,2,1834,"201 Mission Laguna Ln #104, Las Vegas, NV 89107","Las Vegas, NV"
395000,3,3,3602,"3432 Crystal Tower St, Las Vegas, NV 89129","Las Vegas, NV"
450000,3,3,6534,"8009 Loma Del Ray St, Las Vegas, NV 89131","Las Vegas, NV"
358000,3,3,4043,"6320 Smooth Plain Ave, Las Vegas, NV 89139","Las Vegas, NV"
449900,3,3,8276,"4837 Sparkling Sky Ave, Las Vegas, NV 89130","Las Vegas, NV"
495000,3,3,2798,"7537 Tumbling St, Las Vegas, NV 89131","Las Vegas, NV"
925000,4,4,22651.2,"2177 Mohawk St, Las Vegas, NV 89146","Las Vegas, NV"
360000,2,2,1416,"232 Jon Belger Dr, Las Vegas, NV 89145","Las Vegas, NV"
460000,4,4,1742,"1419 Wengert Ave, Las Vegas, NV 89104","Las Vegas, NV"
700000,4,4,1946,"10045 Twilight Mist Ct, Las Vegas, NV 89148","Las Vegas, NV"
239000,2,2,3049,"4357 Avondale Ave, Las Vegas, NV 89121","Las Vegas, NV"
2100000,5,5,945,"2205 Paiute Meadows Dr, Las Vegas, NV 89134","Las Vegas, NV"
694500,5,5,2359,"7920 Brent Leaf Ave, Las Vegas, NV 89131","Las Vegas, NV"
540000,4,4,2775,"10560 Bella Camrosa Dr, Las Vegas, NV 89141","Las Vegas, NV"
420000,3,3,6098,"6534 Jordan River Dr, Las Vegas, NV 89156","Las Vegas, NV"
1095000,4,4,1870,"2845 Queens Courtyard Dr, Las Vegas, NV 89109","Las Vegas, NV"
799000,4,4,5663,"10058 Saint Augustine St, Las Vegas, NV 89183","Las Vegas, NV"
799999,4,4,2820,"10798 Bernini Dr, Las Vegas, NV 89141","Las Vegas, NV"
425000,3,3,3485,"7601 Eclat Ct, Las Vegas, NV 89131","Las Vegas, NV"
489900,4,4,2616,"3304 Crystal Tower St, Las Vegas, NV 89129","Las Vegas, NV"
2588880,6,6,9583,"5880 W Oquendo Rd, Las Vegas, NV 89118","Las Vegas, NV"
725000,4,4,3005,"2092 Surrey Ln, Las Vegas, NV 89119","Las Vegas, NV"
569000,4,4,8712,"5906 Arbor Downs Ave, Las Vegas, NV 89139","Las Vegas, NV"
433000,3,3,2058,"8976 Sandy Slate Way, Las Vegas, NV 89123","Las Vegas, NV"
214000,3,3,4792,"4730 E Craig Rd #2091, Las Vegas, NV 89115","Las Vegas, NV"
345000,3,3,2023,"3705 Strutz Ave, Las Vegas, NV 89110","Las Vegas, NV"
173888,1,1,6098,"5405 Indian River Dr #395, Las Vegas, NV 89103","Las Vegas, NV"
635000,3,3,5992,"331 Spotted Dove St, Las Vegas, NV 89138","Las Vegas, NV"
835000,2,2,1.02,"2777 Paradise Rd #2303, Las Vegas, NV 89109","Las Vegas, NV"
495999,3,3,2401,"4598 Milvio Ave, Las Vegas, NV 89141","Las Vegas, NV"
429000,4,4,18295.2,"8605 Blowing Pines Dr, Las Vegas, NV 89143","Las Vegas, NV"
390000,3,3,2641,"7054 Pacific Coast St, Las Vegas, NV 89148","Las Vegas, NV"
165000,1,1,3920,"220 Mission Newport Ln #108, Las Vegas, NV 89107","Las Vegas, NV"
725000,4,4,1282,"8104 Bay Harbor Dr, Las Vegas, NV 89128","Las Vegas, NV"
475000,3,3,4356,"2613 Cathedral Ln, Las Vegas, NV 89108","Las Vegas, NV"
599999,3,3,1181,"5353 Riverboat Ct, Las Vegas, NV 89130","Las Vegas, NV"
440000,3,3,1276,"Undisclosed address, Las Vegas, NV 89121","Las Vegas, NV"
825000,4,4,7841,"8117 Gothic Ave, Las Vegas, NV 89117","Las Vegas, NV"
569000,5,5,700,"10328 Northern Hills Ave, Las Vegas, NV 89166","Las Vegas, NV"
584000,3,3,1782,"9476 W Mesa Vista Ave, Las Vegas, NV 89148","Las Vegas, NV"
1349000,3,3,6098,"2664 Mystere Ct, Las Vegas, NV 89117","Las Vegas, NV"
110000,1,1,2195,"2451 N Rainbow Blvd #2064, Las Vegas, NV 89108","Las Vegas, NV"
1395000,6,6,1896,"1315 Athens Point Ave, Las Vegas, NV 89123","Las Vegas, NV"
229999,2,2,6098,"350 E Desert Inn Rd Unit G104, Las Vegas, NV 89109","Las Vegas, NV"
300000,2,2,1784,"6480 Annie Oakley Dr #713, Las Vegas, NV 89120","Las Vegas, NV"
749000,4,4,4356,"9247 Wilderness Glen Ave, Las Vegas, NV 89178","Las Vegas, NV"
699000,2,2,1568,"10804 Heritage Hills Dr, Las Vegas, NV 89134","Las Vegas, NV"
304999,3,3,3485,"5627 Vineyard Ln #57, Las Vegas, NV 89110","Las Vegas, NV"
529999,4,4,660,"8195 Retriever Ave, Las Vegas, NV 89147","Las Vegas, NV"
320000,3,3,2588,"2312 Beverly Way, Las Vegas, NV 89104","Las Vegas, NV"
225000,2,2,6534,"2615 Red Rock St #101, Las Vegas, NV 89146","Las Vegas, NV"
354995,2,2,1687,"4200 S Valley View Blvd #1043, Las Vegas, NV 89103","Las Vegas, NV"
585000,4,4,5227,"5656 Golden Leaf Ave, Las Vegas, NV 89122","Las Vegas, NV"
650000,4,4,2908,"9840 Abel Cliff St, Las Vegas, NV 89143","Las Vegas, NV"
887000,6,6,4356,"6131 Donald Nelson Ave, Las Vegas, NV 89131","Las Vegas, NV"
425000,3,3,3752,"2295 Crooked Creek Ave, Las Vegas, NV 89123","Las Vegas, NV"
900000,3,3,27442.8,"9098 Tierra Santa Ave, Las Vegas, NV 89129","Las Vegas, NV"
849500,4,4,1846,"3422 E Rochelle Ave, Las Vegas, NV 89121","Las Vegas, NV"
360000,2,2,3485,"3975 N Hualapai Way #266, Las Vegas, NV 89129","Las Vegas, NV"
369000,4,4,3066,"2208 Ryan Ave, Las Vegas, NV 89101","Las Vegas, NV"
409900,3,3,16552.8,"6387 Pronghorn Ridge Ave, Las Vegas, NV 89122","Las Vegas, NV"
185000,2,2,3600,"5655 E Sahara Ave #1052, Las Vegas, NV 89142","Las Vegas, NV"
549000,8,8,13503.6,"2726 Jennydiane Dr, Las Vegas, NV 89121","Las Vegas, NV"
529900,3,3,1666,"5500 Bayfield St, Las Vegas, NV 89149","Las Vegas, NV"
299000,4,4,1463,"1739 Lamont St, Las Vegas, NV 89115","Las Vegas, NV"
624900,3,3,6098,"2310 Malaga Peak St, Las Vegas, NV 89135","Las Vegas, NV"
285000,2,2,1816,"7950 W Flamingo Rd #1105, Las Vegas, NV 89147","Las Vegas, NV"
185000,1,1,3920,"5244 Mandalay Springs Dr #104, Las Vegas, NV 89120","Las Vegas, NV"
210000,2,2,774,"5650 E Sahara Ave #1062, Las Vegas, NV 89142","Las Vegas, NV"
1100000,3,3,3112,"5434 Pendini Point Ct, Las Vegas, NV 89141","Las Vegas, NV"
400000,4,4,1307,"248 Spencer St, Las Vegas, NV 89101","Las Vegas, NV"
695000,4,4,1977,"8425 Skye Crossing St, Las Vegas, NV 89166","Las Vegas, NV"
399000,2,2,9148,"150 Las Vegas Blvd #818, Las Vegas, NV 89101","Las Vegas, NV"
240000,2,2,1530,"5650 E Sahara Ave #2017, Las Vegas, NV 89142","Las Vegas, NV"
264500,2,2,1307,"7950 W Flamingo Rd #1143, Las Vegas, NV 89147","Las Vegas, NV"
650000,4,4,2908,"9840 Abel Cliff St, Las Vegas, NV 89143","Las Vegas, NV"
887000,6,6,4356,"6131 Donald Nelson Ave, Las Vegas, NV 89131","Las Vegas, NV"
425000,3,3,3752,"2295 Crooked Creek Ave, Las Vegas, NV 89123","Las Vegas, NV"
900000,3,3,27442.8,"9098 Tierra Santa Ave, Las Vegas, NV 89129","Las Vegas, NV"
849500,4,4,1846,"3422 E Rochelle Ave, Las Vegas, NV 89121","Las Vegas, NV"
360000,2,2,3485,"3975 N Hualapai Way #266, Las Vegas, NV 89129","Las Vegas, NV"
369000,4,4,3066,"2208 Ryan Ave, Las Vegas, NV 89101","Las Vegas, NV"
409900,3,3,16552.8,"6387 Pronghorn Ridge Ave, Las Vegas, NV 89122","Las Vegas, NV"
185000,2,2,3600,"5655 E Sahara Ave #1052, Las Vegas, NV 89142","Las Vegas, NV"
549000,8,8,13503.6,"2726 Jennydiane Dr, Las Vegas, NV 89121","Las Vegas, NV"
529900,3,3,1666,"5500 Bayfield St, Las Vegas, NV 89149","Las Vegas, NV"
299000,4,4,1463,"1739 Lamont St, Las Vegas, NV 89115","Las Vegas, NV"
624900,3,3,6098,"2310 Malaga Peak St, Las Vegas, NV 89135","Las Vegas, NV"
285000,2,2,1816,"7950 W Flamingo Rd #1105, Las Vegas, NV 89147","Las Vegas, NV"
185000,1,1,3920,"5244 Mandalay Springs Dr #104, Las Vegas, NV 89120","Las Vegas, NV"
210000,2,2,774,"5650 E Sahara Ave #1062, Las Vegas, NV 89142","Las Vegas, NV"
1100000,3,3,3112,"5434 Pendini Point Ct, Las Vegas, NV 89141","Las Vegas, NV"
400000,4,4,1307,"248 Spencer St, Las Vegas, NV 89101","Las Vegas, NV"
695000,4,4,1977,"8425 Skye Crossing St, Las Vegas, NV 89166","Las Vegas, NV"
399000,2,2,9148,"150 Las Vegas Blvd #818, Las Vegas, NV 89101","Las Vegas, NV"
240000,2,2,1530,"5650 E Sahara Ave #2017, Las Vegas, NV 89142","Las Vegas, NV"
264500,2,2,1307,"7950 W Flamingo Rd #1143, Las Vegas, NV 89147","Las Vegas, NV"
650000,4,4,2908,"9840 Abel Cliff St, Las Vegas, NV 89143","Las Vegas, NV"
887000,6,6,4356,"6131 Donald Nelson Ave, Las Vegas, NV 89131","Las Vegas, NV"
425000,3,3,3752,"2295 Crooked Creek Ave, Las Vegas, NV 89123","Las Vegas, NV"
900000,3,3,27442.8,"9098 Tierra Santa Ave, Las Vegas, NV 89129","Las Vegas, NV"
849500,4,4,1846,"3422 E Rochelle Ave, Las Vegas, NV 89121","Las Vegas, NV"
360000,2,2,3485,"3975 N Hualapai Way #266, Las Vegas, NV 89129","Las Vegas, NV"
369000,4,4,3066,"2208 Ryan Ave, Las Vegas, NV 89101","Las Vegas, NV"
409900,3,3,16552.8,"6387 Pronghorn Ridge Ave, Las Vegas, NV 89122","Las Vegas, NV"
185000,2,2,3600,"5655 E Sahara Ave #1052, Las Vegas, NV 89142","Las Vegas, NV"
549000,8,8,13503.6,"2726 Jennydiane Dr, Las Vegas, NV 89121","Las Vegas, NV"
529900,3,3,1666,"5500 Bayfield St, Las Vegas, NV 89149","Las Vegas, NV"
299000,4,4,1463,"1739 Lamont St, Las Vegas, NV 89115","Las Vegas, NV"
624900,3,3,6098,"2310 Malaga Peak St, Las Vegas, NV 89135","Las Vegas, NV"
285000,2,2,1816,"7950 W Flamingo Rd #1105, Las Vegas, NV 89147","Las Vegas, NV"
185000,1,1,3920,"5244 Mandalay Springs Dr #104, Las Vegas, NV 89120","Las Vegas, NV"
210000,2,2,774,"5650 E Sahara Ave #1062, Las Vegas, NV 89142","Las Vegas, NV"
1100000,3,3,3112,"5434 Pendini Point Ct, Las Vegas, NV 89141","Las Vegas, NV"
400000,4,4,1307,"248 Spencer St, Las Vegas, NV 89101","Las Vegas, NV"
695000,4,4,1977,"8425 Skye Crossing St, Las Vegas, NV 89166","Las Vegas, NV"
399000,2,2,9148,"150 Las Vegas Blvd #818, Las Vegas, NV 89101","Las Vegas, NV"
240000,2,2,1530,"5650 E Sahara Ave #2017, Las Vegas, NV 89142","Las Vegas, NV"
264500,2,2,1307,"7950 W Flamingo Rd #1143, Las Vegas, NV 89147","Las Vegas, NV"
759000,3,3,1062,"7018 Tunney Ave, Reseda, CA 91335","Reseda, CA"
415000,1,1,6039,"5250 Zelzah Ave Unit 7A, Encino, CA 91316","Encino, CA"
529000,3,3,1097,"515 W Gardena Blvd #18, Gardena, CA 90248","Gardena, CA"
2595000,5,5,1235,"638 N Sierra Bonita Ave, Los Angeles, CA 90036","Los Angeles, CA"
1799000,3,3,4.15,"4945 Morella Ave, Valley Village, CA 91607","Valley Village, CA"
945000,5,5,2704,"923 S Mesa St, San Pedro, CA 90731","San Pedro, CA"
329900,1,1,5853,"6040 Nevada Ave #1, Woodland Hills, CA 91367","Woodland Hills, CA"
899999,3,3,2154,"11543 Verona Dr, Chatsworth, CA 91311","Chatsworth, CA"
627000,2,2,9905,"6225 Coldwater Canyon Ave #106, Valley Glen, CA 91606","Valley Glen, CA"
809000,3,3,3084,"1956 W 85th St, Los Angeles, CA 90047","Los Angeles, CA"
825000,2,2,4501,"4601 Coldwater Canyon Ave #206, Studio City, CA 91604","Studio City, CA"
3700000,0,0,631,"1050 S Park View St, Los Angeles, CA 90006","Los Angeles, CA"
3698000,14,14,631,"8662 Cadillac Ave, Los Angeles, CA 90034","Los Angeles, CA"
1849000,7,7,1910,"8664 Cadillac Ave, Los Angeles, CA 90034","Los Angeles, CA"
1299999,4,4,1209,"12628 Stagg St, North Hollywood, CA 91605","North Hollywood, CA"
3495000,4,4,1512,"8508 Allenwood Rd, Los Angeles, CA 90046","Los Angeles, CA"
559000,2,2,5261,"815 S Grand Ave #10, San Pedro, CA 90731","San Pedro, CA"
565000,2,2,1331,"876 E 35th St, Los Angeles, CA 90011","Los Angeles, CA"
2349000,3,3,10948,"2427 Benedict Canyon Dr, Beverly Hills, CA 90210","Beverly Hills, CA"
2497000,3,3,6289,"2125 Ames St, Los Angeles, CA 90027","Los Angeles, CA"
1305000,2,2,6132,"310 W 82nd St, Los Angeles, CA 90003","Los Angeles, CA"
14995000,4,4,4996,"9620 Cedarbrook Dr, Beverly Hills, CA 90210","Beverly Hills, CA"
4995000,3,3,3156,"10800 Wilshire Blvd #1704, Los Angeles, CA 90024","Los Angeles, CA"
850000,3,3,2498,"13342 Astoria St, Sylmar, CA 91342","Sylmar, CA"
790000,4,4,2200,"6207 S Figueroa St, Los Angeles, CA 90003","Los Angeles, CA"
700000,5,5,6274,"2719 Alta St, Los Angeles, CA 90031","Los Angeles, CA"
799000,3,3,2441,"7635 N Twining Way, Canoga Park, CA 91304","Canoga Park, CA"
1200000,6,6,18730.8,"926 S Ford Blvd, Los Angeles, CA 90022","Los Angeles, CA"
799000,2,2,1090,"285 W 6th St #503, San Pedro, CA 90731","San Pedro, CA"
899000,3,3,864,"4220 Homer St, Los Angeles, CA 90031","Los Angeles, CA"
1200000,7,7,3790,"1050 S Bonnie Beach Pl, Los Angeles, CA 90023","Los Angeles, CA"
1650000,3,3,2081,"3500 Caribeth Dr, Encino, CA 91436","Encino, CA"
639999,2,2,10890.0,"14729 Lakeside St, Sylmar, CA 91342","Sylmar, CA"
2999950,5,5,2228,"4506 Katherine Ave, Sherman Oaks, CA 91423","Sherman Oaks, CA"
3625000,4,4,10018.8,"4680 White Oak Ave, Encino, CA 91316","Encino, CA"
1200000,7,7,1512,"2722 E 2nd St, Los Angeles, CA 90033","Los Angeles, CA"
799000,4,4,5024,"1452 W 53rd St, Los Angeles, CA 90062","Los Angeles, CA"
829000,4,4,6175,"8032 Burnet Ave, Panorama City, CA 91402","Panorama City, CA"
1089000,2,2,42253.2,"6176 Outlook Ave, Los Angeles, CA 90042","Los Angeles, CA"
2595000,4,4,3280,"2523 S Westgate Ave, Los Angeles, CA 90064","Los Angeles, CA"
1349000,3,3,1585,"13310 Maxella Ave #8, Marina Del Rey, CA 90292","Marina Del Rey, CA"
799900,4,4,12.68,"3460 W 71st St, Los Angeles, CA 90043","Los Angeles, CA"
